2.225762557983398438e+01 2.176951026916503906e+01 2.100574874877929688e+01 2.161414337158203125e+01 2.091669654846191406e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.498939514160156250e+01 1.417228889465332031e+01 1.483979225158691406e+01 1.583932495117187500e+01 1.588922691345214844e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.194243621826171875e+01 1.150483894348144531e+01 1.078327655792236328e+01 1.023646736145019531e+01 9.776611328125000000e+00 1.003975200653076172e+01 1.089306163787841797e+01 1.069936752319335938e+01 1.106430244445800781e+01 1.139300632476806641e+01 1.173480796813964844e+01 1.149858856201171875e+01 1.245032787322998047e+01 1.272962284088134766e+01 1.224031734466552734e+01 1.230064201354980469e+01 1.180027770996093750e+01 1.029361343383789062e+01 1.066469287872314453e+01 1.071878528594970703e+01 1.033268547058105469e+01 9.957738876342773438e+00 1.017273139953613281e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|2.696629047393798828e+00 3.177599191665649414e+00 3.123294353485107422e+00 2.751440525054931641e+00 2.633502483367919922e+00 2.053742170333862305e+00 2.428904533386230469e+00 2.043350458145141602e+00 1.596988558769226074e+00 2.087495803833007812e+00 1.790531516075134277e+00 1.135684847831726074e+00 1.870690107345581055e+00 1.271776318550109863e+00 1.310693979263305664e+00 7.911540865898132324e-01 3.954636752605438232e-01 -4.763504862785339355e-01 -4.198414683341979980e-01 2.953096479177474976e-02 1.368925720453262329e-01 3.917376101016998291e-01 8.562923669815063477e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.729807472229003906e+01 2.693790817260742188e+01 2.797149085998535156e+01 2.817450714111328125e+01 2.733354568481445312e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|-2.172469615936279297e+00 -3.026069641113281250e+00 -3.177555322647094727e+00 -4.002795696258544922e+00 -4.176551342010498047e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.347696065902709961e+00 -9.236075282096862793e-01 -1.037878155708312988e+00 2.309949398040771484e-01 7.287459969520568848e-01 1.212612748146057129e+00 1.044620990753173828e+00 9.508598446846008301e-01 1.308177351951599121e+00 8.831884860992431641e-01 6.534434556961059570e-01 -2.022323459386825562e-01 -3.627468049526214600e-01 -4.824497997760772705e-01 1.123743653297424316e-01 -2.811016142368316650e-01 -5.970618724822998047e-01 -2.102847769856452942e-02 -2.805315256118774414e-01 1.806131452322006226e-01 5.218703150749206543e-01 2.450880110263824463e-01 -1.243699550628662109e+00 -1.538594603538513184e+00 -1.814504027366638184e+00 -1.773584842681884766e+00 -1.521062612533569336e+00 -1.234458923339843750e+00 -6.967277526855468750e-01 -3.832351863384246826e-01 3.218281269073486328e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|4.201122522354125977e-01 1.106950640678405762e+00 7.244311571121215820e-01 7.981787919998168945e-01 -2.273887693881988525e-01 -1.925297826528549194e-01 -5.549216866493225098e-01 4.246301054954528809e-01 9.875296950340270996e-01 1.167717695236206055e+00 1.498969674110412598e+00 1.177495002746582031e+00 8.148468136787414551e-01 1.547360777854919434e+00 1.919026613235473633e+00 2.356617450714111328e+00 2.570871829986572266e+00 3.539603948593139648e+00 3.268521308898925781e+00 3.032064199447631836e+00 2.465318918228149414e+00 2.413791418075561523e+00 2.143238782882690430e+00 1.675496220588684082e+00 1.167062401771545410e+00 5.992404818534851074e-01 6.934639997780323029e-03 -2.831100225448608398e-01 -3.173756003379821777e-01 3.590947762131690979e-02 5.492295026779174805e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.058156728744506836e+00 2.850441694259643555e+00 4.502826213836669922e+00 4.378665447235107422e+00 4.310398101806640625e+00 3.631879329681396484e+00 3.380336761474609375e+00 2.841203689575195312e+00 2.297675132751464844e+00 1.579421758651733398e+00 1.522941589355468750e+00 1.150258898735046387e+00 1.797534584999084473e+00 2.799805164337158203e+00 3.487687110900878906e+00 3.787634134292602539e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|-3.493216514587402344e+00 -3.877587080001831055e+00 -3.758919477462768555e+00 -3.195956707000732422e+00 -2.632874011993408203e+00 -2.396609783172607422e+00 -1.732764601707458496e+00 -2.104347944259643555e+00 -1.591945886611938477e+00 -1.455420851707458496e+00 -2.139998674392700195e+00 -2.630071401596069336e+00 -2.736774682998657227e+00 -3.020462036132812500e+00 -3.395157575607299805e+00 -3.979119777679443359e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.254201412200927734e+00 1.614030003547668457e+00 2.001609802246093750e+00 2.739292144775390625e+00 2.711953878402709961e+00 2.234622955322265625e+00 2.894719839096069336e-01 -4.066953063011169434e-02 5.380607843399047852e-01 -7.639989256858825684e-02 4.997317194938659668e-01 4.001921713352203369e-01 1.147290468215942383e+00 1.583479881286621094e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|4.309817790985107422e+00 4.975824356079101562e+00 5.627305984497070312e+00 6.765919685363769531e+00 6.113281250000000000e+00 6.542560100555419922e+00 6.154279232025146484e+00 4.611669063568115234e+00 4.820133686065673828e+00 5.370807647705078125e+00 5.590130805969238281e+00 6.752827644348144531e+00 6.622444629669189453e+00 6.332390785217285156e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
5.553155899047851562e+00 6.185684680938720703e+00 6.733355522155761719e+00 7.097776889801025391e+00 7.655699729919433594e+00 7.806290149688720703e+00 7.185406684875488281e+00 6.358489036560058594e+00 5.733261585235595703e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|6.462418079376220703e+00 6.992291450500488281e+00 6.449906826019287109e+00 7.131867408752441406e+00 6.528760433197021484e+00 5.754442691802978516e+00 5.224777221679687500e+00 5.177112102508544922e+00 5.649268150329589844e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.128413772583007812e+01 1.153182220458984375e+01 1.117809295654296875e+01 1.100896549224853516e+01 1.016984367370605469e+01 9.598940849304199219e+00 9.944998741149902344e+00 1.035666561126708984e+01 1.054263019561767578e+01 1.046413993835449219e+01 1.002037239074707031e+01 1.027341175079345703e+01 9.582776069641113281e+00 9.760478973388671875e+00 9.589416503906250000e+00 9.190162658691406250e+00 8.654417037963867188e+00 9.314270019531250000e+00 9.001142501831054688e+00 8.968397140502929688e+00 8.447881698608398438e+00 8.036422729492187500e+00 8.159008026123046875e+00 7.897503852844238281e+00 8.389056205749511719e+00 8.100764274597167969e+00 8.244931221008300781e+00 8.547986030578613281e+00 9.118279457092285156e+00 9.426097869873046875e+00 9.754855155944824219e+00 1.078428268432617188e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|-1.502043753862380981e-01 -4.527807831764221191e-01 -7.479214072227478027e-01 -1.796660184860229492e+00 -1.119531035423278809e+00 -8.935105800628662109e-01 8.653831481933593750e-02 -1.492424458265304565e-01 -6.779634952545166016e-01 -1.628901362419128418e+00 -1.920279622077941895e+00 -2.318442344665527344e+00 -1.709950208663940430e+00 -2.374558448791503906e+00 -2.960716724395751953e+00 -3.262753963470458984e+00 -4.216621398925781250e+00 -4.080556869506835938e+00 -4.249680519104003906e+00 -3.822895526885986328e+00 -3.745509624481201172e+00 -3.384200811386108398e+00 -2.708705186843872070e+00 -2.835439682006835938e+00 -2.938978672027587891e+00 -2.153036355972290039e+00 -1.435372710227966309e+00 -1.013236165046691895e+00 -3.124632835388183594e-01 3.101103752851486206e-02 -4.269832670688629150e-01 -1.269202470779418945e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
7.266404151916503906e+00 7.517679214477539062e+00 6.835380554199218750e+00 6.285712718963623047e+00 5.326865196228027344e+00 5.975274562835693359e+00 6.195645332336425781e+00 5.054502010345458984e+00 5.165486812591552734e+00 5.706383705139160156e+00 6.444046974182128906e+00 7.290201187133789062e+00 6.717587471008300781e+00 6.227550983428955078e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.125341892242431641e+01 1.172214603424072266e+01 1.220619869232177734e+01 1.271622085571289062e+01 1.248659992218017578e+01 1.221520614624023438e+01 1.163302516937255859e+01 1.140773582458496094e+01 1.070728969573974609e+01 1.091274261474609375e+01 1.073194122314453125e+01 1.031077480316162109e+01 1.009074401855468750e+01 9.875928878784179688e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-2.672278404235839844e+00 -2.905727386474609375e+00 -2.810581922531127930e+00 -2.682749748229980469e+00 -2.188731670379638672e+00 -2.097157955169677734e+00 -1.546770215034484863e+00 -2.195834875106811523e+00 -1.678050160408020020e+00 -1.580496072769165039e+00 -1.296103119850158691e+00 -1.882774472236633301e+00 -1.971627831459045410e+00 -1.255025506019592285e+00 -1.043921947479248047e+00 -9.696803689002990723e-01 -3.505623042583465576e-01 -1.337035447359085083e-01 -5.115786790847778320e-01 -5.046122074127197266e-01 -7.736372947692871094e-01 -1.053467512130737305e+00 -2.068683624267578125e+00 -1.821007013320922852e+00 -1.434401750564575195e+00 -1.825516700744628906e+00 -2.050505876541137695e+00 -1.698153018951416016e+00 -1.381316423416137695e+00 -1.545412898063659668e+00 -2.634283542633056641e+00 -3.114128828048706055e+00 -2.923663139343261719e+00 -3.012500047683715820e+00 -2.664373397827148438e+00 -1.302187204360961914e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.513279151916503906e+01 1.548394203186035156e+01 1.596297264099121094e+01 1.835482597351074219e+01 1.794977951049804688e+01 1.870342254638671875e+01 1.895066833496093750e+01 1.835363197326660156e+01 1.841667747497558594e+01 1.783225822448730469e+01 1.728541183471679688e+01 1.719787979125976562e+01 1.688613891601562500e+01 1.872430992126464844e+01 1.832085990905761719e+01 1.777700424194335938e+01 1.539963340759277344e+01 1.496312904357910156e+01 1.500525951385498047e+01 1.452597713470458984e+01 1.449279499053955078e+01 1.480062675476074219e+01 1.575506401062011719e+01 1.534711647033691406e+01 1.519572162628173828e+01 1.474334239959716797e+01 1.451080608367919922e+01 1.412085819244384766e+01 1.431012535095214844e+01 1.478442096710205078e+01 1.639711570739746094e+01 1.687942314147949219e+01 1.715876770019531250e+01 1.754464530944824219e+01 1.779840469360351562e+01 1.912344169616699219e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.381580948829650879e+00 2.027310609817504883e+00 2.016398191452026367e+00 1.658052802085876465e+00 1.313206553459167480e+00 6.223072409629821777e-01 1.059504747390747070e+00 3.698217272758483887e-01 3.976823985576629639e-01 -1.656220704317092896e-01 -2.669443786144256592e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.172151660919189453e+01 1.108210468292236328e+01 1.026597976684570312e+01 9.305691719055175781e+00 9.822262763977050781e+00 9.523451805114746094e+00 1.080360412597656250e+01 1.048239898681640625e+01 1.134468078613281250e+01 1.150226402282714844e+01 1.081250190734863281e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.559624910354614258e+00 3.166686773300170898e+00 4.080757141113281250e+00 4.617830276489257812e+00 4.519382476806640625e+00 3.805822849273681641e+00 3.475018978118896484e+00 2.750564575195312500e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.643904113769531250e+01 1.710217094421386719e+01 1.722751426696777344e+01 1.646508979797363281e+01 1.562570571899414062e+01 1.610391998291015625e+01 1.533050537109375000e+01 1.558027935028076172e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
